# id           ra             dec              redshift   g_prime_delve           g_prime_err_delve       r_prime_delve           r_prime_err_delve       i_prime_delve          i_prime_err_delve       z_prime_delve         z_prime_err_delve       vista.vircam.Y_vhs    vista.vircam.Y_err_vhs   vista.vircam.J_vhs    vista.vircam.J_err_vhs   vista.vircam.H_vhs    vista.vircam.H_err_vhs   vista.vircam.Ks_vhs   vista.vircam.Ks_err_vhs   WISE1                 WISE1_err               WISE2                 WISE2_err             
  J1627+2440   246.8498785    24.66736066      -1.0       0.003135294928745722    1.3535358838562663E-4   0.01536513569432837     7.167130198164218E-4    0.11256868686722862    0.005839678591379835    0.2776913808056271    0.015177402274083152    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3445085883140564    0.05289992690086365     0.2137959599494934    0.009434223175048828  
  J1627+3254   246.8747978    32.90189431      -1.0       9.345255940661128E-4    3.817850042436854E-5    0.005375251635477756    2.3806932687276284E-4   ""                     ""                      0.18472156527263278   0.009857660990223366    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.22845464944839478   0.007247030735015869    0.14900460839271545   0.008658885955810547  
  J1627+4234   246.8913225    42.56945015      -1.0       2.2326816345429891E-4   8.576665166087135E-6    0.0029206398059827706   1.2566903181308355E-4   ""                     ""                      0.13977374451515256   0.007340460666003384    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.24232622981071472   0.006821155548095703    0.15718089044094086   0.00803878903388977   
  J1627+3402   246.9107222    34.034753        -1.0       0.003122692354899282    1.3478408145015065E-4   0.018550960470426387    8.736526091133387E-4    ""                     ""                      0.4766614173189331    0.026914981625153322    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.5561599731445312    0.013159871101379395    0.36609992384910583   0.012266308069229126  
  J1627+2215   246.9381118    22.25012262      -1.0       8.858659315542131E-4    3.610496371709291E-5    0.006585318734590735    2.945383913515861E-4    ""                     ""                      0.25984669656402437   0.014146346093748097    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.393731027841568     0.05892026424407959     0.280801922082901     0.011648207902908325  
  J1627+2137   246.9781495    21.6245145       -1.0       0.003207622121909663    1.386241902548548E-4    0.010122467708319613    4.623948564282422E-4    ""                     ""                      0.15662388778202133   0.008279095762297989    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.15805205702781677   0.006696134805679321    0.11386740207672119   0.009058147668838501  
  J1627+3717   246.9829437    37.29474321      -1.0       5.378396306447809E-4    2.144703212865213E-5    0.0037549451718601997   1.6348630344188188E-4   ""                     ""                      0.13624205949785273   0.0071445647143367486   ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.17815569043159485   0.006127521395683289    0.12370853126049042   0.00804416835308075   
  J1628+0048   247.0657303    0.8008672172     -1.0       0.007480937044974926    3.3668081299128953E-4   0.03974748004682115     0.0019477779567092998   0.3817276335581578     0.021265009448813543    1.0256689302783735    0.06076915513481729     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        1.3158315420150757    0.02995121479034424     0.8757891058921814    0.02386784553527832   
  J1628+2718   247.1146001    27.3009672       -1.0       0.0054569905285670505   2.4186503936084874E-4   0.0302662628902107      0.0014619686502102096   ""                     ""                      0.7816954786641709    0.04551896864425731     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        1.0665959119796753    0.11686593294143677     0.7033961415290833    0.01790785789489746   
  J1628+3235   247.1769757    32.59393843      -1.0       0.0035330094575187054   1.5338178249195726E-4   0.01695845955594934     7.950061921660062E-4    ""                     ""                      0.21537475677351572   0.011596603380117976    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.17717410624027252   0.006251096725463867    0.11365806311368942   0.00797637552022934   
  J1628+2938   247.1982172    29.63990492      -1.0       0.003037111945793149    1.3091972299277086E-4   0.015199580436194134    7.086019184636989E-4    ""                     ""                      0.20646422009323723   0.011089440081611418    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2087373435497284    0.006621569395065308    0.12462356686592102   0.00799628347158432   
  J1628+4407   247.213177     44.11688355      -1.0       0.004832724077807993    2.1295147773587632E-4   0.02428510580829152     0.0011596691508625745   ""                     ""                      0.4382048702085417    0.02461658957730095     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.4103928506374359    0.010448276996612549    0.27440962195396423   0.010169029235839844  
  J1628+3207   247.2359229    32.12162009      -1.0       0.05422625349988055     0.002701938635295366    0.24260692876557893     0.01315442823118379     ""                     ""                      3.4166115129924135    0.21940674625013656     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        3.49945330619812      0.0733489990234375      2.4547083377838135    0.04923868179321289   
  J1629+0041   247.2961051    0.6900267758     -1.0       2.272331034922028E-4    8.735387787899858E-6    0.002164972578705012    9.18694484963868E-5     0.027500234679708958   0.001321717414764452    0.08575716194361033   0.004381662912733175    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.11492129415273666   0.005877599120140076    0.09103313088417053   0.01049533486366272   
  J1629+2954   247.2962488    29.9159764       -1.0       0.003744135866942173    1.62993468515281E-4     0.01688422768447323     7.913495595403622E-4    ""                     ""                      0.21055036566467838   0.011321848352205094    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.20758680999279022   0.006769925355911255    0.13243423402309418   0.008154593408107758  
  J1629+3027   247.3005491    30.46204394      -1.0       0.0033339570446991847   1.4434563055666476E-4   0.014345219569772793    6.668194549134757E-4    ""                     ""                      0.18893534022355063   0.010095719736084002    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.19408844411373138   0.006329700350761414    0.1212272047996521    0.008091568946838379  
  J1629+3508   247.3058374    35.13774828      -1.0       0.002394779876044625    1.0209567688896021E-4   0.012051646932272312    5.553236924756722E-4    ""                     ""                      0.2096196540973767    0.011268887525367977    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.23056834936141968   0.007314085960388184    0.15573976933956146   0.008779585361480713  
  J1629+3146   247.3449952    31.77093005      -1.0       0.0043665898406215235   1.9148246048725226E-4   0.020358322977041945    9.633485978676054E-4    ""                     ""                      0.2496109309327011    0.013556902621706918    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2589402198791504    0.05645217001438141     0.15863533318042755   0.009355947375297546  
  J1629+4036   247.3465687    40.59403463      -1.0       8.042598712315948E-4    3.263940184134091E-5    0.005090007239115979    2.2484641492643686E-4   ""                     ""                      0.18602289549560821   0.009931145032184396    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2112516313791275    0.006324350833892822    0.15163519978523254   0.008416503667831421  
  J1629+3116   247.3761141    31.27760017      -1.0       0.0019707049162121953   8.326517880693834E-5    0.010353414467033303    4.7347418011191127E-4   ""                     ""                      0.20258346730423038   0.010868975707668871    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.22059711813926697   0.035585254430770874    0.144277885556221     0.00850917398929596   
  J1629+4025   247.3924094    40.41958633      -1.0       0.0027110904052332595   1.1624827989724839E-4   0.014872445974978244    6.92588335666525E-4     ""                     ""                      0.49178898809930816   0.027822447868550704    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.6131970882415771    0.014509499073028564    0.4230581223964691    0.013796985149383545  
  J1629+2733   247.4092258    27.56229669      -1.0       0.0036161796677159387   1.5716487764997223E-4   0.02019418822996206     9.551846105606866E-4    ""                     ""                      0.4414374760166762    0.024809303279614836    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.5330893397331238    0.07092148065567017     0.3657628297805786    0.011276334524154663  
  J1629+2712   247.4576318    27.20649857      -1.0       0.005654184816135686    2.5103386758132916E-4   0.028359410563101362    0.0013652024435108663   ""                     ""                      0.4940730895303144    0.027959624501199487    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.5460096597671509    0.013900935649871826    0.3594183027744293    0.012042403221130371  
  J1629+3054   247.4606148    30.91463416      -1.0       0.001922489603994006    8.113582669195163E-5    0.011394970363835775    5.235974437801001E-4    ""                     ""                      0.3688596926107001    0.020505652117555728    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.5733238458633423    0.01356595754623413     0.37983930110931396   0.012387901544570923  
  J1629+4229   247.475211     42.4908723       -1.0       0.0022388592927016678   9.51518916685718E-5     0.011953051756617214    5.505543293396996E-4    ""                     ""                      0.2576620157165776    0.014020414152840388    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.25234779715538025   0.00755465030670166     0.17930801212787628   0.008699983358383179  
  J1629+2326   247.4812985    23.44961334      -1.0       0.0015319436824877456   6.398767667449871E-5    0.010323695822442648    4.7204774656933214E-4   ""                     ""                      0.4167864583268023    0.02334206212796114     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.6415049433708191    0.015756666660308838    0.4421812891960144    0.014026880264282227  
  J1629+2709   247.4899874    27.15446239      -1.0       0.0035382132131539837   1.5361835385653382E-4   0.01738540451154911     8.160538135855086E-4    ""                     ""                      0.325890424528355     0.01798250452192457     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.37325021624565125   0.09296515583992004     0.24254928529262543   0.010061413049697876  
  J1630+3653   247.524275     36.8930226       -1.0       0.004058765872309063    1.7736659937366266E-4   0.021232542399248204    0.0010068910228001327   ""                     ""                      0.343252729994441     0.018999618866223478    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3422946035861969    0.00902131199836731     0.23593910038471222   0.009161621332168579  
  J1630+2659   247.5606772    26.99919999      -1.0       0.019126345647751345    9.021590331416592E-4    0.0897578414778075      0.004597700144077635    ""                     ""                      1.2920091817115391    0.07770295665230953     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        1.5191482305526733    0.1387627124786377      0.942756712436676     0.02145928144454956   
  J1630+4328   247.5731131    43.47337049      -1.0       0.0015394188495034156   6.431410212628073E-5    0.009338407041728444    4.2488026735360007E-4   ""                     ""                      0.2354600327021287    0.012744486323650522    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.28575897216796875   0.00778806209564209     0.19319696724414825   0.008525252342224121  
  J1630+3122   247.6382742    31.38028229      -1.0       0.003227040381704247    1.395028938999559E-4    0.014047233450273686    6.522770235296016E-4    ""                     ""                      0.21526092393185295   0.011590116055899047    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.1850118637084961    0.006033703684806824    0.12989705801010132   0.0077734291553497314 
  J1630+2702   247.6970658    27.04106282      -1.0       0.007031752884356503    3.1551068756066353E-4   0.035740448657877656    0.0017415734351174383   ""                     ""                      0.8625708949486462    0.05054295097942174     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.9954047203063965    0.11961561441421509     0.6956641674041748    0.017710983753204346  
  J1630+2639   247.7292034    26.652376        -1.0       0.004590686123507197    2.017902311701675E-4    0.023452049382569184    0.0011178661231339183   ""                     ""                      0.3504315503300082    0.019421131281412873    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.38441455364227295   0.010131388902664185    0.28734248876571655   0.010393649339675903  
  J1630+3501   247.7355126    35.03188015      -1.0       0.002798610118433554    1.201787588826493E-4    0.013876233523985168    6.439391558962435E-4    ""                     ""                      0.264500197100934     0.01441480830556574     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2902686297893524    0.008430421352386475    0.19337481260299683   0.009212732315063477  
  J1631+2710   247.7605247    27.17329483      -1.0       0.0029058955507466756   1.250050650840745E-4    0.014255156842468029    6.624224804157152E-4    ""                     ""                      0.2264462849002704    0.012228564828870053    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.28106069564819336   0.007911473512649536    0.1834845244884491    0.008902624249458313  
  J1631+3705   247.7646486    37.09806619      -1.0       0.005929007503910115    2.6383894767223904E-4   0.03582986732392995     0.001746161462624983    ""                     ""                      1.0368558921905986    0.061474850653352786    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        1.4073443412780762    0.030768394470214844    0.9384253621101379    0.022204041481018066  
  J1631+3227   247.8010001    32.45334274      -1.0       0.01671943510648196     7.832350116773953E-4    0.09098763986912407     0.0046642238829104204   ""                     ""                      4.201836990292047     0.2737796981123539      ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        4.746792316436768     0.09949874877929688     3.375981092453003     0.06466960906982422   
  J1631+3831   247.8507139    38.52695855      -1.0       0.0010557629082101024   4.336605798693728E-5    0.006695990055554678    2.997308802984754E-4    ""                     ""                      0.18406889280738048   0.00982081751137584     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.19733288884162903   0.00643552839756012     0.12894359230995178   0.008162260055541992  
  J1631+2854   247.8709128    28.91475692      -1.0       0.010709618485463417    4.905876519248984E-4    0.05048147082529255     0.002505648598210876    ""                     ""                      0.6361682639675968    0.03656861071582307     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.6338691711425781    0.035182178020477295    0.42579448223114014   0.013127535581588745  
  J1631+3658   247.9476991    36.97583451      -1.0       0.0037244727404076392   1.6209713651335394E-4   0.016300870603537986    7.6264373862194E-4      ""                     ""                      0.2066940619051717    0.011102505367238058    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.17684780061244965   0.006239593029022217    0.12246157974004745   0.007646225392818451  
  J1631+3532   247.9527901    35.53558753      -1.0       0.006600852070021589    2.952669202441992E-4    0.027168295984320814    0.0013049369669484792   ""                     ""                      0.3443169479103135    0.019062070536839337    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3357376754283905    0.016877591609954834    0.22263838350772858   0.00943244993686676   
  J1632+2659   248.0142388    26.99757671      -1.0       0.0020527005562395386   8.689208779201268E-5    0.011149782611989791    5.117758033009508E-4    ""                     ""                      0.2853666388518487    0.015622168015562432    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.4025314450263977    0.010609328746795654    0.2556227445602417    0.010152161121368408  
  J1632+2202   248.0433068    22.04281517      -1.0       0.0032384947697944775   1.4002134276057225E-4   0.01675606359543955     7.850382672064393E-4    ""                     ""                      0.37262089102205553   0.020727434024202462    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.5190390348434448    0.013214290142059326    0.3627437353134155    0.01312100887298584   
  J1632+3732   248.0907116    37.54720654      -1.0       0.002591934366244674    1.109069710963982E-4    0.01332803117798766     6.172459544901386E-4    ""                     ""                      0.20449373159778136   0.010977465094282879    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.20912227034568787   0.006633773446083069    0.13158313930034637   0.007988378405570984  
  J1632+2335   248.1374035    23.59833924      -1.0       0.002289791822248779    9.741763780185281E-5    0.013658279632741365    6.33319705909385E-4     ""                     ""                      0.5436607751440168    0.030947610107709966    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.8363730907440186    0.019790291786193848    0.5696394443511963    0.01654374599456787   
  J1632+2206   248.1736779    22.11463547      -1.0       0.0021754144050717718   9.233300742002857E-5    0.010018991311863066    4.5743497202507637E-4   ""                     ""                      0.3052432015405239    0.016777425292020032    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3691473603248596    0.010390996932983398    0.2761845290660858    0.011456668376922607  
  J1632+2825   248.2088808    28.41973045      -1.0       0.005246987142728995    2.3211896717656444E-4   0.024982575007074112    0.0011947285219877715   ""                     ""                      0.3271218849077134    0.01805453466970547     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3419790267944336    0.061435967683792114    0.21144631505012512   0.008771434426307678  
  J1632+4201   248.228315     42.03015824      -1.0       3.8321808825567187E-4   1.5060313985045762E-5   0.002570537832014083    1.0994909264337932E-4   ""                     ""                      0.12357949040034914   0.006444749651884241    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3014393448829651    0.008215129375457764    0.20379775762557983   0.009351611137390137  
  J1632+2639   248.2469508    26.66445747      -1.0       0.005869782376761786    2.6107683157776135E-4   0.02844563283257388     0.0013695703930199817   ""                     ""                      0.34706114880183103   0.019223165399679387    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.34833723306655884   0.009493261575698853    0.24054695665836334   0.011038139462471008  
  J1633+2439   248.282432     24.6512421       -1.0       0.0013192272089016296   5.4731726632483704E-5   0.007618853100510372    3.4319405010410815E-4   ""                     ""                      0.19212469895436257   0.0102761201984084      ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.24865682423114777   0.00788789987564087     0.17202816903591156   0.009996622800827026  
  J1633+3157   248.3051105    31.95242548      -1.0       0.0047153724309047145   2.075363918108402E-4    0.02151209960085509     0.0010208356111351437   ""                     ""                      0.31047168593895624   0.01708211370131313     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.32598668336868286   0.03491508960723877     0.20989401638507843   0.008892282843589783  
  J1633+3618   248.3467015    36.31301617      -1.0       0.0033386585090434194   1.4455875788864196E-4   0.017437137813986415    8.186060619367157E-4    ""                     ""                      0.31013044334962164   0.017062217957164616    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.28157901763916016   0.007926076650619507    0.190721794962883     0.00891914963722229   
  J1633+2206   248.3505174    22.10990577      -1.0       0.0046708465524906125   2.054835380659939E-4    0.020536763413473602    9.722281669278833E-4    ""                     ""                      0.3050206203447494    0.016764461698467348    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3445085883140564    0.009697109460830688    0.23099327087402344   0.010599523782730103  
  J1633+3821   248.3569847    38.36067715      -1.0       0.0025467035869980907   1.0888253822697062E-4   0.011764460069450379    5.414373002698338E-4    ""                     ""                      0.1856839644663536    0.009912003102455186    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.1661117672920227    0.0058607906103134155   0.10129780322313309   0.007800303399562836  
  J1633+2602   248.397252     26.03380549      -1.0       0.005749689603869254    2.554803298480948E-4    0.028069844063271666    0.0013505385839470453   ""                     ""                      0.3398136342797679    0.01879788606524485     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.36107680201530457   0.010163813829421997    0.23944184184074402   0.01119755208492279   
  J1633+3747   248.4173009    37.7897136       -1.0       0.009257446267999321    4.210156328683292E-4    0.050269619733158716    0.0024945681164500813   ""                     ""                      0.7849391668041183    0.0457198186685317      ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.8621828556060791    0.02040010690689087     0.5618229508399963    0.015814483165740967  
  J1633+2135   248.4260028    21.58578332      -1.0       0.0023509922636198496   1.001433669545861E-4    0.012185641581683912    5.618087166684282E-4    ""                     ""                      0.20369632794560896   0.010932170646863165    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.24479368329048157   0.007765352725982666    0.1627795547246933    0.009600356221199036  
  J1634+3750   248.530419     37.8489767       -1.0       0.004392999966970437    1.926959048842219E-4    0.021938978371715434    0.001042147605857819    ""                     ""                      0.34322016835185837   0.01899770823872382     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3274916112422943    0.009218424558639526    0.21857458353042603   0.009452760219573975  
  J1634+2334   248.6039794    23.57932622      -1.0       0.003483459775678559    1.5113003465352546E-4   0.017164786265640657    8.051742403111656E-4    ""                     ""                      0.27746282260353783   0.015164169493783408    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2741572856903076    0.008207589387893677    0.16764847934246063   0.009887531399726868  
  J1634+3413   248.641675     34.22800533      -1.0       0.005895371804161129    2.6227008840578464E-4   0.029704838805317664    0.0014334425130617667   ""                     ""                      0.3706967683792893    0.02061395874268207     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3283978998661041    0.08540132641792297     0.2297205924987793    0.009123474359512329  
  J1634+2309   248.6722065    23.16434767      -1.0       6.487043347982272E-4    2.6079494105699964E-5   0.00491293253058831     2.1665641967675425E-4   ""                     ""                      0.19243585775505687   0.010293730217996483    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.29648324847221375   0.008345603942871094    0.18672382831573486   0.009223192930221558  
  J1634+2403   248.7215994    24.06233654      -1.0       0.007493487720992257    3.3727328009105443E-4   0.0346603065919933      0.0016862026758876075   ""                     ""                      0.5248166442752731    0.029809940481054176    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.5592418313026428    0.013735532760620117    0.3496227264404297    0.012646406888961792  
  J1635+2136   248.8020702    21.61070496      -1.0       0.001384822145564844    5.7578953540722046E-5   0.008163447422908606    3.689711910387916E-4    ""                     ""                      0.21763162257660046   0.011725265539820645    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2854958772659302    0.00880172848701477     0.17799165844917297   0.009569227695465088  
  J1635+3522   248.8126169    35.372729        -1.0       0.002126598973945431    9.016680139460696E-5    0.012584327151402269    5.81126134382182E-4     ""                     ""                      0.3491489979796281    0.01934578420894706     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.4115285277366638    0.10869789123535156     0.270644873380661     0.010029852390289307  
  J1635+2313   248.8203563    23.22645755      -1.0       0.0026730999636360602   1.1454405102562628E-4   0.01422691707079415     6.610440815909488E-4    ""                     ""                      0.24174015709574026   0.013104670294146303    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.24934467673301697   0.007687211036682129    0.1744215190410614    0.009984105825424194  
  J1635+3729   248.8364544    37.48430982      -1.0       0.004057973438234919    1.773303276947141E-4    0.02258707531568241     0.0010745467339214852   ""                     ""                      0.3886669389934335    0.021675191653369008    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.41763806343078613   0.010632723569869995    0.27976882457733154   0.010615706443786621  
  J1635+0008   248.8389036    0.1400675013     -1.0       6.931697471285733E-4    2.7947980599715206E-5   0.0049060051526630885   2.1633631415721253E-4   0.06492996966914011    0.0032671082201759447   0.23856613794984485   0.012922557232216192    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.4786294102668762    0.013900518417358398    0.3597491681575775    0.014605700969696045  
  J1635+2404   248.8660133    24.07436965      -1.0       0.0017570398035187784   7.384878152426788E-5    0.011652920940943636    5.360487904806036E-4    ""                     ""                      0.5293659462544923    0.03008435315353647     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        1.0384854078292847    0.02457273006439209     0.6905578970909119    0.019438326358795166  
  J1635+3249   248.8702675    32.82405572      -1.0       0.002110666416519815    8.94603017802145E-5     0.011979690554339586    5.518427305054342E-4    ""                     ""                      0.28134862692922713   0.015389237471778727    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.460892915725708     0.017896205186843872    0.31856614351272583   0.010673314332962036  
  J1635+3759   248.9216632    37.98426918      -1.0       0.0027386743860600554   1.1748640971415755E-4   0.01462501768782357     6.804888255288327E-4    ""                     ""                      0.42570622420838045   0.02387234296968399     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.4575088620185852    0.011647820472717285    0.31448477506637573   0.011654138565063477  
  J1635+2426   248.9621601    24.44118568      -1.0       0.0022255143554541917   9.45586470997308E-5     0.012067285838128399    5.560803845184401E-4    ""                     ""                      0.28971167696547356   0.01587428844867117     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.3600803315639496    0.010135382413864136    0.23812204599380493   0.010297879576683044  
  J1636+2157   249.1280055    21.96494229      -1.0       0.00480992605682862     2.118989639813152E-4    0.0216949173520357      0.001029960045373781    ""                     ""                      0.29144995996591105   0.015975218884495435    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.31448477506637573   0.008851975202560425    0.19934241473674774   0.010369658470153809  
  J1636+2308   249.1623179    23.13842568      -1.0       9.065287875067514E-4    3.6984844905290476E-5   0.006083165049825509    2.7103498973478444E-4   ""                     ""                      0.21845822468021148   0.011772410129129302    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.4058821201324463    0.011061489582061768    0.25538766384124756   0.011269554495811462  
  J1636+2401   249.206436     24.02042198      -1.0       0.003810917963988151    1.6603942049735415E-4   0.020933507386232852    9.919858358721362E-4    ""                     ""                      0.47146211485588574   0.02660351622444751     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.6286370158195496    0.018819808959960938    0.42189061641693115   0.01675558090209961   
  J1636+0021   249.2258967    0.3599272467     -1.0       5.002814500907762E-4    1.9887030679188798E-5   0.00235507097480139     1.0032514627733797E-4   0.031077122521687903   0.001503220006948143    0.10169471885371392   0.005245565850301906    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.17782796919345856   0.007219761610031128    0.10784494131803513   0.010659903287887573  
  J1636+2153   249.2314807    21.8908604       -1.0       0.0019871122469469074   8.399035428335519E-5    0.010477314972232669    4.794234363490017E-4    ""                     ""                      0.19032174019852213   0.010174116290988577    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.20625275373458862   0.006910338997840881    0.13415296375751495   0.009644009172916412  
  J1636+2328   249.2328595    23.46929239      -1.0       0.0019142770822763561   8.077338663871228E-5    0.009373780938176899    4.265693728250468E-4    ""                     ""                      0.2598098427193403    0.014144221172262161    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2900013327598572    0.008422315120697021    0.215972900390625     0.010099783539772034  
  J1637+3449   249.290214     34.81878642      -1.0       0.002041177629545026    8.638196873883694E-5    0.010780983962607077    4.940199328387473E-4    ""                     ""                      0.2083166581880534    0.011194766714488213    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.20777836441993713   0.006220370531082153    0.15121671557426453   0.007469475269317627  
  J1637+2243   249.2955265    22.73216045      -1.0       0.002141791545984403    9.084072472276489E-5    0.011623989259379004    5.346515264034839E-4    ""                     ""                      0.23948195785017276   0.01297508812016021     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.30227354168891907   0.0085085928440094      0.21498091518878937   0.010053634643554688  
  J1637+3712   249.3019357    37.21400596      -1.0       0.0028616597823961257   1.230140187811102E-4    0.013016457359198928    6.021003459102409E-4    ""                     ""                      0.17275172790997076   0.009183252399224157    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.1704512983560562    0.03826068341732025     0.10403981804847717   0.007390238344669342  
  J1637+3001   249.3348102    30.03233329      -1.0       0.003721767164688217    1.6197382270813788E-4   0.01787266026108948     8.401083808166239E-4    ""                     ""                      0.2492227018833451    0.013534575049827552    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.28106069564819336   0.008162975311279297    0.2047388255596161    0.009934112429618835  
  J1637+3254   249.3722735    32.90067361      -1.0       0.002819003402112849    1.2109548072964521E-4   0.015052713647860802    7.014103475473463E-4    ""                     ""                      0.24213858490508253   0.013127541085990901    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.26546046137809753   0.021342352032661438    0.17123782634735107   0.008007794618606567  
  J1637+3247   249.3894904    32.78385156      -1.0       0.002350650164176624    1.0012812100646884E-4   0.012767503923856897    5.90012397567119E-4     ""                     ""                      0.2156280224749871    0.01161103773527733     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.20682354271411896   0.006560862064361572    0.13304534554481506   0.007500246167182922  
  J1637+3332   249.393435     33.54656444      -1.0       0.01166988026147032     5.368679301685948E-4    0.05515996729429738     0.0027510032608916574   ""                     ""                      0.9268084825796928    0.05455623905653051     ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.9638285040855408    0.18399876356124878     0.6558434367179871    0.01728576421737671   
  J1637+2129   249.434883     21.49273719      -1.0       0.0025751017856067136   1.1015337904780658E-4   0.012157044320720546    5.604243616417048E-4    ""                     ""                      0.22669106353788454   0.012242558702745043    ""                    ""                       ""                    ""                       ""                    ""                       ""                    ""                        0.2191794514656067    0.007343679666519165    0.1437472403049469    0.009099200367927551  
